namespace,track,namespace_label,country_code,country_name,region_level,regions,rows,year_min,year_max,latest_li_year,li_rows,ili_rows,hli_rows,ihli_rows,source_bundle,method_flag,quality_flag,evidence_tier,input_method,source_evidence_badges,limitation_note,latest_ili_year,latest_hli_year,latest_ihli_year
gdl_shdi_syr_levelx_v3,official_clean,Syria / GDL SHDI level x,SYR,Syria,gdl_level_x,14,308,1990,2011,2011.0,308,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_tjk_levelx_v3,modelled_hale_experimental,Tajikistan / GDL SHDI level x,TJK,Tajikistan,gdl_level_x,5,155,1993,2023,2023.0,155,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_tjk_levelx_v3,official_clean,Tajikistan / GDL SHDI level x,TJK,Tajikistan,gdl_level_x,5,155,1993,2023,2023.0,155,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_tza_levelx_v3,modelled_hale_experimental,Tanzania / GDL SHDI level x,TZA,Tanzania,gdl_level_x,25,850,1990,2023,2023.0,850,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_tza_levelx_v3,official_clean,Tanzania / GDL SHDI level x,TZA,Tanzania,gdl_level_x,25,850,1990,2023,2023.0,850,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_tha_levelx_v3,extended_experimental,Thailand / GDL SHDI level x,THA,Thailand,gdl_level_x,5,10,2019,2021,2021.0,10,10,0,0,gdl_shdi_lgnic_lifexp_v9+tha_nso_income_distribution_province_gini,gdl_lgnic_income_proxy_plus_gdl_lifexp+tha_nso_province_income_gini_unweighted_mean_to_gdl_macro_region,proxy_observed_gdl_income_proxy+official_province_income_gini_aggregated_to_gdl_macro_region_unweighted,proxy_observed|official_observed,gdl_shdi_lgnic_lifexp+tha_nso_province_income_gini_grouped_proxy,GDL income proxy|observed Gini|geography aggregation,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy|Thailand NSO province income Gini coefficients are averaged unweighted to the broader GDL macro-regions; the macro-region Gini is therefore an aggregation proxy rather than a recomputed macro-region income distribution.,2021.0,,
gdl_shdi_tha_levelx_v3,modelled_hale_experimental,Thailand / GDL SHDI level x,THA,Thailand,gdl_level_x,5,170,1990,2023,2023.0,170,10,20,10,gdl_shdi_lgnic_lifexp_v9|gdl_shdi_lgnic_lifexp_v9+tha_bod_le_hale_province_google_sheet+tha_nso_income_distribution_province_gini|gdl_shdi_lgnic_lifexp_v9+tha_bod_le_hale_province_google_sheet,gdl_lgnic_income_proxy_plus_gdl_lifexp|gdl_lgnic_income_proxy_plus_gdl_lifexp+tha_bod_province_hale_at_birth_unweighted_mean_to_gdl_macro_region+tha_nso_province_income_gini_unweighted_mean_to_gdl_macro_region|gdl_lgnic_income_proxy_plus_gdl_lifexp+tha_bod_province_hale_at_birth_unweighted_mean_to_gdl_macro_region,proxy_observed_gdl_income_proxy|proxy_observed_gdl_income_proxy+official_hale_at_birth_province_aggregated_to_gdl_macro_region_unweighted+official_province_income_gini_aggregated_to_gdl_macro_region_unweighted|proxy_observed_gdl_income_proxy+official_hale_at_birth_province_aggregated_to_gdl_macro_region_unweighted,proxy_observed|proxy_observed|official_observed,gdl_shdi_lgnic_lifexp|gdl_shdi_lgnic_lifexp+tha_bod_province_hale_at_birth_unweighted_mean_to_gdl_macro_region+tha_nso_province_income_gini_grouped_proxy|gdl_shdi_lgnic_lifexp+tha_bod_province_hale_at_birth_unweighted_mean_to_gdl_macro_region,GDL income proxy|observed HALE proxy|geography aggregation|observed Gini,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy|Thailand province HALE at birth is aggregated to the existing GDL macro-region using an unweighted province mean; income remains the GDL lgnic proxy|Thailand NSO province income Gini coefficients are averaged unweighted to the broader GDL macro-regions; the macro-region Gini is therefore an aggregation proxy rather than a recomputed macro-region income distribution.,2021.0,2022.0,2021.0
gdl_shdi_tha_levelx_v3,official_clean,Thailand / GDL SHDI level x,THA,Thailand,gdl_level_x,5,170,1990,2023,2023.0,170,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_tls_levelx_v3,modelled_hale_experimental,Timor Leste / GDL SHDI level x,TLS,Timor Leste,gdl_level_x,13,286,2002,2023,2023.0,286,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_tls_levelx_v3,official_clean,Timor Leste / GDL SHDI level x,TLS,Timor Leste,gdl_level_x,13,286,2002,2023,2023.0,286,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_tgo_levelx_v3,modelled_hale_experimental,Togo / GDL SHDI level x,TGO,Togo,gdl_level_x,6,204,1990,2023,2023.0,204,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_tgo_levelx_v3,official_clean,Togo / GDL SHDI level x,TGO,Togo,gdl_level_x,6,204,1990,2023,2023.0,204,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_ton_levelx_v3,modelled_hale_experimental,Tonga / GDL SHDI level x,TON,Tonga,gdl_level_x,5,165,1991,2023,2023.0,165,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_ton_levelx_v3,official_clean,Tonga / GDL SHDI level x,TON,Tonga,gdl_level_x,5,165,1991,2023,2023.0,165,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_tto_levelx_v3,modelled_hale_experimental,Trinidad & Tobago / GDL SHDI level x,TTO,Trinidad & Tobago,gdl_level_x,5,170,1990,2023,2023.0,170,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_tto_levelx_v3,official_clean,Trinidad & Tobago / GDL SHDI level x,TTO,Trinidad & Tobago,gdl_level_x,5,170,1990,2023,2023.0,170,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_tun_levelx_v3,modelled_hale_experimental,Tunisia / GDL SHDI level x,TUN,Tunisia,gdl_level_x,7,238,1990,2023,2023.0,238,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_tun_levelx_v3,official_clean,Tunisia / GDL SHDI level x,TUN,Tunisia,gdl_level_x,7,238,1990,2023,2023.0,238,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_tur_levelx_v3,modelled_hale_experimental,Turkey / GDL SHDI level x,TUR,Turkey,gdl_level_x,12,408,1990,2023,2023.0,408,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_tur_levelx_v3,official_clean,Turkey / GDL SHDI level x,TUR,Turkey,gdl_level_x,12,408,1990,2023,2023.0,408,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_tkm_levelx_v3,modelled_hale_experimental,Turkmenistan / GDL SHDI level x,TKM,Turkmenistan,gdl_level_x,6,84,2010,2023,2023.0,84,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_tkm_levelx_v3,official_clean,Turkmenistan / GDL SHDI level x,TKM,Turkmenistan,gdl_level_x,6,84,2010,2023,2023.0,84,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_tuv_levelx_v3,modelled_hale_experimental,Tuvalu / GDL SHDI level x,TUV,Tuvalu,gdl_level_x,3,102,1990,2023,2023.0,102,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_tuv_levelx_v3,official_clean,Tuvalu / GDL SHDI level x,TUV,Tuvalu,gdl_level_x,3,102,1990,2023,2023.0,102,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_uga_levelx_v3,modelled_hale_experimental,Uganda / GDL SHDI level x,UGA,Uganda,gdl_level_x,9,306,1990,2023,2023.0,306,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_uga_levelx_v3,official_clean,Uganda / GDL SHDI level x,UGA,Uganda,gdl_level_x,9,306,1990,2023,2023.0,306,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_ukr_levelx_v3,modelled_hale_experimental,Ukraine / GDL SHDI level x,UKR,Ukraine,gdl_level_x,5,170,1990,2023,2023.0,170,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_ukr_levelx_v3,official_clean,Ukraine / GDL SHDI level x,UKR,Ukraine,gdl_level_x,5,170,1990,2023,2023.0,170,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_gbr_levelx_v3,modelled_hale_experimental,United Kingdom / GDL SHDI level x,GBR,United Kingdom,gdl_level_x,12,408,1990,2023,2023.0,408,0,408,0,gdl_shdi_lgnic_lifexp_v9+ihme_gbd_2023_subnational_hale_modelled|gdl_shdi_lgnic_lifexp_v9+gbr_ons_health_state_life_expectancy_all_ages_xlsx,gdl_lgnic_income_proxy_plus_gdl_lifexp+modelled_ihme_gbd_hale_age22_all_ages_subnational_bridge|gdl_lgnic_income_proxy_plus_gdl_lifexp+ons_hle_birth_english_regions_constituent_countries_sex_average_period_midpoint_join,proxy_observed_gdl_income_proxy+ihme_modelled_hale_age_id_22_all_ages_metric_years_subnational_bridge|proxy_observed_gdl_income_proxy+official_hle_sex_average_proxy_three_year_period_midpoint,proxy_observed|modelled|proxy_observed|official_observed,gdl_shdi_lgnic_lifexp+modelled_ihme_gbd_hale_age22_all_ages_subnational_bridge|gdl_shdi_lgnic_lifexp+ons_hle_birth_english_regions_constituent_countries_sex_average_period_midpoint_join,GDL income proxy|IHME modelled HALE|observed source|HLE proxy|sex-average proxy|period-midpoint proxy,"income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy|HALE is IHME/GBD modelled subnational HALE joined through a documented region bridge|HLE is ONS healthy life expectancy at birth for English regions and UK constituent countries; all-sex value is the arithmetic mean of female and male values, and each three-year period is assigned to its midpoint year",,2023.0,
gdl_shdi_gbr_levelx_v3,official_clean,United Kingdom / GDL SHDI level x,GBR,United Kingdom,gdl_level_x,12,408,1990,2023,2023.0,408,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
us_oecd_tl2_acs,extended_experimental,United States / OECD TL2 + ACS pilot,USA,United States,oecd_tl2,51,1428,1997,2024,2020.0,254,153,0,0,oecd_tl2_gdppc_ppp+oecd_tl2_lfexp+acs1_state_gini+ihme_gbd_2023_subnational_hale_modelled|oecd_tl2_gdppc_ppp+oecd_tl2_lfexp+acs1_state_gini,observed_inputs_only+modelled_ihme_gbd_hale_age22_all_ages_exact_location_join|observed_inputs_only,observed_no_subnational_hale+ihme_modelled_hale_age_id_22_all_ages_metric_years_exact_location|observed_no_subnational_hale,modelled|harmonized_observed,observed_inputs_only+modelled_ihme_gbd_hale_age22_all_ages_exact_location_join|observed_inputs_only,IHME modelled HALE|observed source,inputs use the labelled source family shown in the provenance fields,2019.0,,
us_oecd_tl2_acs,modelled_hale_experimental,United States / OECD TL2 + ACS pilot,USA,United States,oecd_tl2,51,1428,1997,2024,2020.0,254,153,1377,867,oecd_tl2_gdppc_ppp+oecd_tl2_lfexp+acs1_state_gini+ihme_gbd_2023_subnational_hale_modelled|oecd_tl2_gdppc_ppp+oecd_tl2_lfexp+acs1_state_gini,observed_inputs_only+modelled_ihme_gbd_hale_age22_all_ages_exact_location_join|observed_inputs_only,observed_no_subnational_hale+ihme_modelled_hale_age_id_22_all_ages_metric_years_exact_location|observed_no_subnational_hale,modelled|harmonized_observed,observed_inputs_only+modelled_ihme_gbd_hale_age22_all_ages_exact_location_join|observed_inputs_only,IHME modelled HALE|observed source,inputs use the labelled source family shown in the provenance fields,2019.0,2023.0,2023.0
us_oecd_tl2_acs,official_clean,United States / OECD TL2 + ACS pilot,USA,United States,oecd_tl2,51,1428,1997,2024,2020.0,254,0,0,0,oecd_tl2_gdppc_ppp+oecd_tl2_lfexp+acs1_state_gini+ihme_gbd_2023_subnational_hale_modelled|oecd_tl2_gdppc_ppp+oecd_tl2_lfexp+acs1_state_gini,observed_inputs_only+modelled_ihme_gbd_hale_age22_all_ages_exact_location_join|observed_inputs_only,observed_no_subnational_hale+ihme_modelled_hale_age_id_22_all_ages_metric_years_exact_location|observed_no_subnational_hale,modelled|harmonized_observed,observed_inputs_only+modelled_ihme_gbd_hale_age22_all_ages_exact_location_join|observed_inputs_only,IHME modelled HALE|observed source,inputs use the labelled source family shown in the provenance fields,,,
gdl_shdi_ury_levelx_v3,modelled_hale_experimental,Uruguay / GDL SHDI level x,URY,Uruguay,gdl_level_x,7,238,1990,2023,2023.0,238,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_ury_levelx_v3,official_clean,Uruguay / GDL SHDI level x,URY,Uruguay,gdl_level_x,7,238,1990,2023,2023.0,238,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_uzb_levelx_v3,modelled_hale_experimental,Uzbekistan / GDL SHDI level x,UZB,Uzbekistan,gdl_level_x,6,144,2000,2023,2023.0,144,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_uzb_levelx_v3,official_clean,Uzbekistan / GDL SHDI level x,UZB,Uzbekistan,gdl_level_x,6,144,2000,2023,2023.0,144,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_vut_levelx_v3,modelled_hale_experimental,Vanuatu / GDL SHDI level x,VUT,Vanuatu,gdl_level_x,8,152,2005,2023,2023.0,152,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
